# Resultant (after processing) measured flexural accelerances (m/(s^2N)) for flexural wavenumber estimation at respective locations 
# frequency, at 0.25 m, at 0.325 m, at 0.4 m, at 0.475 m, at 0.55 m, at 0.9 m, at 0.975 m, at 1.05 m, at 1.125 m, at 1.2 m, at 1.575 m, at 1.645 m, at 1.65 m, at 1.685 m, at 1.725 m, at 1.765 m, at 1.8 m, at 1.805 m, at 1.875 m
0.000000e+00+0.000000e+00j,7.182312e+00+0.000000e+00j,1.436198e+01+0.000000e+00j,2.229774e+01+0.000000e+00j,7.083101e+01+0.000000e+00j,2.607443e+02+0.000000e+00j,1.537305e+02+0.000000e+00j,-1.193259e+02+0.000000e+00j,-1.925084e+02+0.000000e+00j,-2.512713e+02+0.000000e+00j,-8.355567e+01+0.000000e+00j,-4.495188e+01+0.000000e+00j,-1.203385e+02+0.000000e+00j,-7.601660e+01+0.000000e+00j,2.582106e+02+0.000000e+00j,-1.471379e+02+0.000000e+00j,-8.917371e+00+0.000000e+00j,-2.647842e+01+0.000000e+00j,-1.027824e+02+0.000000e+00j,1.099521e+02+0.000000e+00j
4.417188e+03+0.000000e+00j,9.640410e-01-2.633280e-01j,-1.003811e+00-1.297185e+00j,-5.390747e+00-1.616580e-01j,-7.196007e+00+1.442507e+00j,-3.269963e+00+2.394713e+00j,-1.661041e+00+1.442886e+00j,1.308771e-01+5.045101e-01j,-4.137644e-02+1.182810e-02j,2.054738e-01-2.160322e+00j,1.160197e+00+1.503870e+00j,1.123868e+00+1.576739e+00j,-1.090085e+00-1.753931e+00j,-1.294031e-01-2.025024e+00j,2.749715e+00-6.850626e-01j,7.629770e-01-3.561101e-01j,-2.337364e+00-2.599804e+00j,-9.312084e-01+1.017767e+00j,4.835993e-01+1.405892e+00j,-1.197413e+00+1.012186e+00j
4.417969e+03+0.000000e+00j,9.610430e-01-2.681360e-01j,-9.899520e-01-1.286260e+00j,-5.382096e+00-1.318045e-01j,-7.157383e+00+1.516058e+00j,-3.210337e+00+2.412394e+00j,-1.675666e+00+1.469678e+00j,1.565223e-01+5.021521e-01j,-3.898891e-02+8.079228e-03j,1.828773e-01-2.195688e+00j,1.222911e+00+1.531304e+00j,1.382675e+00+1.531338e+00j,-1.168869e+00-1.687339e+00j,-2.407647e-01-2.061321e+00j,2.764615e+00-7.516110e-01j,7.663791e-01-3.898563e-01j,-2.415098e+00-2.414090e+00j,-9.161857e-01+1.051400e+00j,5.408533e-01+1.380601e+00j,-1.181900e+00+1.060813e+00j
4.418750e+03+0.000000e+00j,9.692000e-01-2.754500e-01j,-9.912944e-01-1.279278e+00j,-5.403342e+00-1.102310e-01j,-7.151591e+00+1.553640e+00j,-3.188673e+00+2.428297e+00j,-1.702483e+00+1.502657e+00j,2.001632e-01+4.850743e-01j,-2.745530e-02+1.654040e-02j,9.997480e-02-2.165520e+00j,1.259755e+00+1.513800e+00j,1.485484e+00+1.467776e+00j,-1.249566e+00-1.667736e+00j,-2.850540e-01-2.046140e+00j,2.817707e+00-8.458259e-01j,7.201520e-01-4.597849e-01j,-2.623004e+00-2.433315e+00j,-8.758677e-01+1.057587e+00j,5.545825e-01+1.345770e+00j,-1.188037e+00+1.089685e+00j
4.419531e+03+0.000000e+00j,9.724385e-01-2.830760e-01j,-9.789644e-01-1.301016e+00j,-5.391389e+00-8.713850e-02j,-7.190532e+00+1.582532e+00j,-3.198033e+00+2.407414e+00j,-1.678916e+00+1.553395e+00j,1.839754e-01+4.952375e-01j,-3.114945e-02+3.267410e-03j,8.103180e-02-2.198434e+00j,1.310551e+00+1.510850e+00j,1.482150e+00+1.450007e+00j,-1.246684e+00-1.664293e+00j,-3.283139e-01-2.045968e+00j,2.784587e+00-8.393356e-01j,8.285940e-01-5.237764e-01j,-2.560334e+00-2.419884e+00j,-8.504638e-01+1.085587e+00j,5.568244e-01+1.371544e+00j,-1.161075e+00+1.095103e+00j
4.420312e+03+0.000000e+00j,9.700620e-01-2.920650e-01j,-9.676807e-01-1.330029e+00j,-5.406580e+00-5.942350e-02j,-7.173441e+00+1.593978e+00j,-3.162953e+00+2.379666e+00j,-1.698102e+00+1.605514e+00j,1.990653e-01+4.710899e-01j,-3.781380e-02+3.808631e-03j,5.801780e-02-2.167377e+00j,1.351658e+00+1.506760e+00j,1.478824e+00+1.442649e+00j,-1.339415e+00-1.594057e+00j,-4.308726e-01-2.038919e+00j,2.816359e+00-9.188732e-01j,8.266025e-01-4.706317e-01j,-2.676053e+00-2.382146e+00j,-8.359910e-01+1.075640e+00j,6.287268e-01+1.376883e+00j,-1.155428e+00+1.146425e+00j
4.421094e+03+0.000000e+00j,9.726745e-01-3.037910e-01j,-9.632283e-01-1.296146e+00j,-5.396973e+00-2.970050e-02j,-7.130995e+00+1.672381e+00j,-3.108928e+00+2.433487e+00j,-1.684181e+00+1.621132e+00j,2.211953e-01+4.627691e-01j,-3.011694e-02+2.778045e-03j,2.662445e-02-2.140242e+00j,1.407063e+00+1.509523e+00j,1.592745e+00+1.659796e+00j,-1.395085e+00-1.607024e+00j,-4.807186e-01-2.089546e+00j,2.846131e+00-9.352217e-01j,8.613785e-01-5.188386e-01j,-2.777558e+00-2.279400e+00j,-8.206868e-01+1.115407e+00j,6.722227e-01+1.329740e+00j,-1.157281e+00+1.145995e+00j
4.421875e+03+0.000000e+00j,9.693345e-01-3.002255e-01j,-9.667061e-01-1.316561e+00j,-5.377595e+00+2.551250e-02j,-7.162389e+00+1.709214e+00j,-3.131628e+00+2.422390e+00j,-1.663096e+00+1.672664e+00j,2.180570e-01+4.944626e-01j,-1.415170e-02+8.473365e-03j,-3.443255e-02-2.159244e+00j,1.440438e+00+1.495595e+00j,1.420767e+00+1.382928e+00j,-1.460065e+00-1.608697e+00j,-4.852792e-01-2.047410e+00j,2.861123e+00-9.304800e-01j,7.856435e-01-4.875601e-01j,-2.924401e+00-2.300199e+00j,-7.890662e-01+1.141417e+00j,6.711158e-01+1.297008e+00j,-1.163838e+00+1.157865e+00j
4.422656e+03+0.000000e+00j,9.685385e-01-3.167895e-01j,-9.498567e-01-1.319187e+00j,-5.385587e+00+4.172100e-02j,-7.145447e+00+1.748360e+00j,-3.073634e+00+2.434083e+00j,-1.690067e+00+1.695333e+00j,2.339380e-01+4.751281e-01j,-2.432890e-02+6.079383e-03j,-5.327845e-02-2.172738e+00j,1.505735e+00+1.459963e+00j,1.855502e+00+1.503423e+00j,-1.504757e+00-1.541039e+00j,-5.892546e-01-2.030600e+00j,2.859139e+00-1.008248e+00j,8.385801e-01-5.056947e-01j,-2.872724e+00-2.262734e+00j,-7.233808e-01+1.127980e+00j,6.936367e-01+1.330040e+00j,-1.124220e+00+1.186085e+00j
4.423438e+03+0.000000e+00j,9.800910e-01-3.190150e-01j,-9.486277e-01-1.327566e+00j,-5.393305e+00+5.808250e-02j,-7.131443e+00+1.752505e+00j,-3.051091e+00+2.390782e+00j,-1.695550e+00+1.761930e+00j,2.293283e-01+4.499325e-01j,-8.259700e-03-4.653604e-03j,-1.114220e-01-2.159937e+00j,1.556334e+00+1.447394e+00j,1.555376e+00+1.665152e+00j,-1.573788e+00-1.493240e+00j,-6.894540e-01-2.022580e+00j,2.889833e+00-1.069639e+00j,7.912276e-01-5.699979e-01j,-3.005186e+00-2.116223e+00j,-7.700075e-01+1.164548e+00j,7.253258e-01+1.293911e+00j,-1.102882e+00+1.203299e+00j
4.424219e+03+0.000000e+00j,9.744505e-01-3.200755e-01j,-9.577624e-01-1.337329e+00j,-5.387194e+00+7.480500e-02j,-7.156786e+00+1.847091e+00j,-3.069723e+00+2.434512e+00j,-1.667816e+00+1.798070e+00j,2.553763e-01+4.672057e-01j,-5.448600e-03+7.306457e-03j,-1.907310e-01-2.173968e+00j,1.576492e+00+1.403291e+00j,1.613640e+00+1.613528e+00j,-1.686291e+00-1.486075e+00j,-7.093775e-01-1.993090e+00j,2.975504e+00-1.093580e+00j,7.887175e-01-5.588426e-01j,-3.161875e+00-2.120293e+00j,-7.320255e-01+1.158602e+00j,8.005022e-01+1.292071e+00j,-1.131322e+00+1.225042e+00j
4.425000e+03+0.000000e+00j,9.796080e-01-3.348025e-01j,-9.514981e-01-1.334699e+00j,-5.402864e+00+1.124205e-01j,-7.154272e+00+1.888870e+00j,-3.023986e+00+2.431724e+00j,-1.669272e+00+1.850520e+00j,2.741899e-01+4.377717e-01j,-1.407875e-02+2.960205e-03j,-2.262734e-01-2.162120e+00j,1.615406e+00+1.419593e+00j,1.782220e+00+1.466608e+00j,-1.705978e+00-1.387857e+00j,-7.626846e-01-2.031489e+00j,2.945441e+00-1.184669e+00j,8.101970e-01-6.072958e-01j,-3.147364e+00-2.076898e+00j,-7.375535e-01+1.167355e+00j,8.233744e-01+1.240376e+00j,-1.094186e+00+1.266920e+00j
4.425781e+03+0.000000e+00j,9.807290e-01-3.327645e-01j,-9.354642e-01-1.333947e+00j,-5.401385e+00+1.370875e-01j,-7.118004e+00+1.902245e+00j,-2.987367e+00+2.416199e+00j,-1.685280e+00+1.879527e+00j,2.712992e-01+4.295118e-01j,-5.038700e-03-3.536680e-03j,-2.373460e-01-2.177503e+00j,1.712406e+00+1.387510e+00j,1.795535e+00+1.375015e+00j,-1.740568e+00-1.378442e+00j,-8.638778e-01-1.987686e+00j,2.955245e+00-1.196831e+00j,9.026211e-01-6.068510e-01j,-3.222177e+00-1.963113e+00j,-6.637508e-01+1.169791e+00j,8.362718e-01+1.264877e+00j,-1.094915e+00+1.261563e+00j
4.426562e+03+0.000000e+00j,9.787540e-01-3.430705e-01j,-9.512482e-01-1.359850e+00j,-5.408722e+00+1.524220e-01j,-7.163572e+00+1.970653e+00j,-3.009595e+00+2.438584e+00j,-1.641386e+00+1.935477e+00j,3.004741e-01+4.231801e-01j,-4.877500e-04-6.188995e-04j,-2.815070e-01-2.164223e+00j,1.712852e+00+1.370156e+00j,1.640244e+00+1.350602e+00j,-1.814183e+00-1.308864e+00j,-8.573918e-01-1.988937e+00j,3.020584e+00-1.274317e+00j,8.344835e-01-5.894811e-01j,-3.312731e+00-1.905051e+00j,-7.223362e-01+1.204581e+00j,8.659152e-01+1.206459e+00j,-1.076350e+00+1.307839e+00j
4.427344e+03+0.000000e+00j,9.749365e-01-3.508915e-01j,-9.212445e-01-1.350565e+00j,-5.398084e+00+1.993870e-01j,-7.100432e+00+1.983099e+00j,-2.944745e+00+2.414225e+00j,-1.656090e+00+1.954874e+00j,3.274748e-01+4.382368e-01j,1.097912e-02-8.968470e-03j,-3.310596e-01-2.137806e+00j,1.826504e+00+1.379892e+00j,1.827848e+00+1.297054e+00j,-1.900078e+00-1.271635e+00j,-9.927440e-01-1.998584e+00j,3.055258e+00-1.302386e+00j,8.403461e-01-6.165120e-01j,-3.475913e+00-1.834426e+00j,-6.501909e-01+1.205611e+00j,9.042635e-01+1.261727e+00j,-1.089449e+00+1.296570e+00j
4.428125e+03+0.000000e+00j,9.721385e-01-3.518610e-01j,-9.393986e-01-1.369705e+00j,-5.395249e+00+2.262765e-01j,-7.120630e+00+2.051997e+00j,-2.951186e+00+2.428468e+00j,-1.633261e+00+1.981417e+00j,2.949384e-01+4.063127e-01j,4.944330e-03-1.010381e-02j,-3.544451e-01-2.117700e+00j,1.821370e+00+1.336949e+00j,2.108808e+00+1.049415e+00j,-1.927211e+00-1.206971e+00j,-1.040291e+00-1.950991e+00j,2.996296e+00-1.385609e+00j,8.434069e-01-6.439320e-01j,-3.432368e+00-1.806636e+00j,-6.395973e-01+1.226659e+00j,9.421680e-01+1.190177e+00j,-1.041850e+00+1.358315e+00j
4.428906e+03+0.000000e+00j,9.708305e-01-3.665355e-01j,-9.141839e-01-1.370747e+00j,-5.381331e+00+2.566020e-01j,-7.098594e+00+2.091951e+00j,-2.916441e+00+2.424151e+00j,-1.641198e+00+2.050490e+00j,3.262461e-01+4.309713e-01j,1.506000e-04+5.365815e-04j,-3.926407e-01-2.119257e+00j,1.888918e+00+1.306814e+00j,2.330229e+00+1.237131e+00j,-2.001138e+00-1.218368e+00j,-1.085357e+00-1.896340e+00j,3.011585e+00-1.348005e+00j,9.084789e-01-7.830759e-01j,-3.554701e+00-1.769470e+00j,-6.242095e-01+1.214043e+00j,9.420489e-01+1.209312e+00j,-1.043193e+00+1.366607e+00j
4.429688e+03+0.000000e+00j,9.638035e-01-3.714910e-01j,-9.384617e-01-1.375380e+00j,-5.378702e+00+2.765045e-01j,-7.121054e+00+2.140003e+00j,-2.924778e+00+2.423908e+00j,-1.607299e+00+2.099558e+00j,3.022120e-01+4.155887e-01j,7.207000e-04-1.209891e-02j,-4.442729e-01-2.156700e+00j,1.903768e+00+1.290633e+00j,2.056017e+00+1.108692e+00j,-2.054308e+00-1.156391e+00j,-1.117995e+00-1.918264e+00j,3.085227e+00-1.402863e+00j,8.958546e-01-6.636566e-01j,-3.598515e+00-1.659463e+00j,-5.866425e-01+1.287557e+00j,1.026751e+00+1.190857e+00j,-1.037438e+00+1.354730e+00j
4.430469e+03+0.000000e+00j,9.739275e-01-3.692715e-01j,-9.308171e-01-1.375220e+00j,-5.399042e+00+3.286505e-01j,-7.112361e+00+2.181597e+00j,-2.912016e+00+2.422110e+00j,-1.587617e+00+2.127544e+00j,3.515522e-01+3.846087e-01j,2.482675e-02-1.559299e-02j,-4.991090e-01-2.052012e+00j,1.947596e+00+1.256337e+00j,2.269037e+00+9.745215e-01j,-2.106952e+00-1.025191e+00j,-1.209360e+00-1.864984e+00j,3.069018e+00-1.547203e+00j,9.140643e-01-7.112129e-01j,-3.691620e+00-1.522302e+00j,-5.803374e-01+1.248345e+00j,1.022201e+00+1.117336e+00j,-1.022546e+00+1.414617e+00j
4.431250e+03+0.000000e+00j,9.672545e-01-3.880910e-01j,-9.232044e-01-1.379987e+00j,-5.389646e+00+3.464995e-01j,-7.107344e+00+2.197941e+00j,-2.886949e+00+2.409326e+00j,-1.588760e+00+2.181240e+00j,3.469415e-01+3.939432e-01j,2.843811e-02-2.486144e-02j,-5.311168e-01-2.104808e+00j,2.033932e+00+1.272650e+00j,2.014671e+00+1.052315e+00j,-2.132684e+00-1.037060e+00j,-1.277304e+00-1.853971e+00j,3.082816e+00-1.535481e+00j,8.821231e-01-7.443825e-01j,-3.731153e+00-1.518670e+00j,-5.629049e-01+1.256412e+00j,1.017778e+00+1.162090e+00j,-1.013408e+00+1.399674e+00j
4.432031e+03+0.000000e+00j,9.646485e-01-3.871880e-01j,-9.239820e-01-1.391586e+00j,-5.381462e+00+3.646810e-01j,-7.118924e+00+2.273349e+00j,-2.879859e+00+2.431743e+00j,-1.564164e+00+2.215757e+00j,3.877215e-01+3.760005e-01j,1.118824e-02-1.543792e-02j,-5.896604e-01-2.074196e+00j,2.041324e+00+1.216439e+00j,2.357499e+00+1.179192e+00j,-2.268008e+00-9.654460e-01j,-1.362494e+00-1.778318e+00j,3.182683e+00-1.602720e+00j,9.523365e-01-8.262679e-01j,-3.869346e+00-1.419830e+00j,-5.164559e-01+1.252635e+00j,1.122467e+00+1.114061e+00j,-1.026627e+00+1.400653e+00j
4.432812e+03+0.000000e+00j,9.722695e-01-4.031435e-01j,-9.283438e-01-1.382137e+00j,-5.415838e+00+4.302770e-01j,-7.088787e+00+2.319789e+00j,-2.856571e+00+2.445113e+00j,-1.549705e+00+2.254364e+00j,3.650650e-01+3.567267e-01j,2.512059e-02-2.983310e-02j,-6.095050e-01-2.003621e+00j,2.095098e+00+1.198642e+00j,2.369139e+00+7.591971e-01j,-2.228195e+00-8.149016e-01j,-1.404199e+00-1.784223e+00j,3.061205e+00-1.724552e+00j,9.420372e-01-7.978913e-01j,-3.906410e+00-1.209322e+00j,-5.064194e-01+1.295684e+00j,1.140449e+00+1.028178e+00j,-9.706789e-01+1.489951e+00j
4.433594e+03+0.000000e+00j,9.627640e-01-4.071020e-01j,-9.236287e-01-1.391965e+00j,-5.385999e+00+4.361750e-01j,-7.102455e+00+2.364295e+00j,-2.874157e+00+2.431760e+00j,-1.541186e+00+2.308796e+00j,3.489715e-01+3.609541e-01j,2.241310e-02-1.572757e-02j,-6.319936e-01-2.039954e+00j,2.163184e+00+1.166112e+00j,2.535428e+00+8.172549e-01j,-2.278832e+00-7.947411e-01j,-1.435735e+00-1.728042e+00j,3.090953e+00-1.772299e+00j,9.531013e-01-7.858950e-01j,-3.860826e+00-1.173633e+00j,-4.498541e-01+1.328690e+00j,1.118537e+00+1.064560e+00j,-9.691247e-01+1.496382e+00j
4.434375e+03+0.000000e+00j,9.632000e-01-4.054390e-01j,-9.086957e-01-1.405995e+00j,-5.382495e+00+4.672395e-01j,-7.051393e+00+2.374025e+00j,-2.824258e+00+2.388732e+00j,-1.514802e+00+2.362007e+00j,3.919524e-01+3.438024e-01j,1.743363e-02-3.160093e-02j,-6.819898e-01-2.023245e+00j,2.216417e+00+1.097956e+00j,2.566475e+00+8.826405e-01j,-2.354473e+00-7.249862e-01j,-1.558191e+00-1.663527e+00j,3.159006e+00-1.830341e+00j,9.582896e-01-9.056437e-01j,-4.002441e+00-1.092895e+00j,-4.300448e-01+1.264688e+00j,1.168807e+00+1.051095e+00j,-9.645193e-01+1.485142e+00j
4.435156e+03+0.000000e+00j,9.553100e-01-4.200820e-01j,-9.294781e-01-1.387176e+00j,-5.386421e+00+5.049475e-01j,-7.069721e+00+2.448796e+00j,-2.822169e+00+2.419050e+00j,-1.472468e+00+2.359168e+00j,3.729620e-01+3.439562e-01j,3.184273e-02-3.332409e-02j,-7.373514e-01-1.995754e+00j,2.228791e+00+1.075770e+00j,2.475605e+00+4.640292e-01j,-2.352755e+00-6.873852e-01j,-1.575286e+00-1.646692e+00j,3.079592e+00-1.864879e+00j,9.299391e-01-9.082500e-01j,-4.011242e+00-1.080097e+00j,-3.671748e-01+1.336983e+00j,1.190127e+00+9.774043e-01j,-9.135538e-01+1.512491e+00j
4.435938e+03+0.000000e+00j,9.521745e-01-4.258620e-01j,-9.070379e-01-1.413855e+00j,-5.406038e+00+5.242010e-01j,-7.042350e+00+2.455453e+00j,-2.774907e+00+2.382174e+00j,-1.482554e+00+2.430340e+00j,3.931074e-01+3.320572e-01j,3.713304e-02-5.134209e-02j,-7.742857e-01-1.947729e+00j,2.323260e+00+1.029502e+00j,2.402245e+00+6.905891e-01j,-2.426730e+00-5.973479e-01j,-1.686983e+00-1.587043e+00j,3.130952e+00-1.952482e+00j,1.020669e+00-9.258099e-01j,-4.120086e+00-9.487790e-01j,-4.166610e-01+1.329082e+00j,1.223116e+00+9.769706e-01j,-9.274131e-01+1.545057e+00j
4.436719e+03+0.000000e+00j,9.521505e-01-4.121365e-01j,-9.102249e-01-1.412658e+00j,-5.391085e+00+5.530605e-01j,-7.070845e+00+2.536664e+00j,-2.804524e+00+2.431542e+00j,-1.443442e+00+2.454568e+00j,4.197495e-01+3.293114e-01j,4.238107e-02-3.137193e-02j,-8.258292e-01-1.909465e+00j,2.318090e+00+1.014328e+00j,2.686482e+00+7.346999e-01j,-2.488297e+00-5.151858e-01j,-1.716584e+00-1.560143e+00j,3.166248e+00-1.983248e+00j,9.581195e-01-9.889124e-01j,-4.183060e+00-8.421277e-01j,-3.646473e-01+1.339044e+00j,1.260804e+00+9.437442e-01j,-9.121928e-01+1.534006e+00j
4.437500e+03+0.000000e+00j,9.457900e-01-4.228875e-01j,-9.037792e-01-1.423038e+00j,-5.383804e+00+5.801510e-01j,-7.047720e+00+2.557402e+00j,-2.799942e+00+2.401980e+00j,-1.428649e+00+2.529699e+00j,4.288585e-01+3.438263e-01j,4.111541e-02-4.556675e-02j,-8.470076e-01-1.925612e+00j,2.374755e+00+9.460907e-01j,2.504176e+00+7.250111e-01j,-2.551554e+00-4.716111e-01j,-1.734478e+00-1.480366e+00j,3.191348e+00-2.035687e+00j,9.398638e-01-9.751114e-01j,-4.294085e+00-7.990362e-01j,-3.251848e-01+1.325745e+00j,1.252416e+00+9.712535e-01j,-9.085824e-01+1.531079e+00j
4.438281e+03+0.000000e+00j,9.502075e-01-4.357170e-01j,-9.019579e-01-1.433434e+00j,-5.391810e+00+6.036105e-01j,-7.067530e+00+2.573568e+00j,-2.794234e+00+2.382279e+00j,-1.397421e+00+2.564375e+00j,4.365162e-01+3.154566e-01j,4.748922e-02-4.228130e-02j,-8.714645e-01-1.896015e+00j,2.432611e+00+8.969955e-01j,2.746993e+00+4.035966e-01j,-2.589006e+00-3.273194e-01j,-1.860994e+00-1.446078e+00j,3.217503e+00-2.173668e+00j,9.552848e-01-1.040908e+00j,-4.302005e+00-6.066326e-01j,-3.215819e-01+1.330610e+00j,1.362606e+00+8.914171e-01j,-8.681033e-01+1.574589e+00j
4.439062e+03+0.000000e+00j,9.446680e-01-4.391380e-01j,-9.070060e-01-1.443697e+00j,-5.386929e+00+6.431415e-01j,-7.057927e+00+2.636532e+00j,-2.797315e+00+2.389442e+00j,-1.358560e+00+2.598892e+00j,4.483873e-01+2.911155e-01j,5.148549e-02-6.202419e-02j,-9.278123e-01-1.841487e+00j,2.450051e+00+8.571574e-01j,2.676284e+00+3.852775e-01j,-2.643855e+00-2.538777e-01j,-1.865070e+00-1.371713e+00j,3.248576e+00-2.222129e+00j,1.011794e+00-1.030488e+00j,-4.422055e+00-4.974548e-01j,-2.991864e-01+1.327416e+00j,1.330962e+00+8.448741e-01j,-8.880195e-01+1.601075e+00j
4.439844e+03+0.000000e+00j,9.450510e-01-4.477615e-01j,-9.006614e-01-1.429808e+00j,-5.380241e+00+6.717770e-01j,-7.030547e+00+2.653363e+00j,-2.770458e+00+2.369223e+00j,-1.340646e+00+2.644597e+00j,4.354268e-01+2.824767e-01j,5.400274e-02-5.504198e-02j,-9.926801e-01-1.827231e+00j,2.528055e+00+8.274517e-01j,2.797848e+00+4.689987e-01j,-2.651153e+00-1.989503e-01j,-1.981077e+00-1.335644e+00j,3.216010e+00-2.261472e+00j,9.873426e-01-1.103238e+00j,-4.411636e+00-4.751207e-01j,-2.661245e-01+1.333143e+00j,1.377478e+00+8.620102e-01j,-8.658148e-01+1.610836e+00j
4.440625e+03+0.000000e+00j,9.358730e-01-4.404235e-01j,-8.955030e-01-1.445557e+00j,-5.381261e+00+7.076225e-01j,-7.018256e+00+2.698546e+00j,-2.758738e+00+2.357564e+00j,-1.323091e+00+2.679086e+00j,4.631404e-01+2.726362e-01j,6.482170e-02-6.380863e-02j,-1.010166e+00-1.791444e+00j,2.553049e+00+7.568207e-01j,2.870955e+00+4.429049e-01j,-2.698683e+00-1.068230e-01j,-2.020771e+00-1.245128e+00j,3.231928e+00-2.355148e+00j,9.791148e-01-1.207032e+00j,-4.494276e+00-2.586855e-01j,-2.558322e-01+1.321332e+00j,1.387269e+00+8.606849e-01j,-8.697512e-01+1.623932e+00j
4.441406e+03+0.000000e+00j,9.477450e-01-4.461940e-01j,-9.120975e-01-1.449599e+00j,-5.393325e+00+7.400590e-01j,-7.047493e+00+2.753417e+00j,-2.787448e+00+2.383324e+00j,-1.298984e+00+2.733162e+00j,4.852070e-01+2.491777e-01j,5.409921e-02-7.645392e-02j,-1.066649e+00-1.766518e+00j,2.582707e+00+7.387673e-01j,2.748080e+00+2.543956e-01j,-2.686573e+00-6.222950e-03j,-2.025834e+00-1.230730e+00j,3.226125e+00-2.459313e+00j,9.925327e-01-1.201201e+00j,-4.490941e+00-1.817651e-01j,-2.358435e-01+1.337382e+00j,1.415806e+00+8.034666e-01j,-8.252320e-01+1.637468e+00j
4.442188e+03+0.000000e+00j,9.312495e-01-4.432300e-01j,-8.999118e-01-1.461142e+00j,-5.381868e+00+7.659505e-01j,-7.019641e+00+2.784085e+00j,-2.765065e+00+2.360119e+00j,-1.275893e+00+2.752731e+00j,4.859784e-01+2.541723e-01j,6.246506e-02-8.438715e-02j,-1.110113e+00-1.734091e+00j,2.637624e+00+6.630866e-01j,3.019245e+00+6.071470e-02j,-2.799430e+00+1.070030e-01j,-2.136629e+00-1.130192e+00j,3.263790e+00-2.544831e+00j,1.000691e+00-1.214674e+00j,-4.624451e+00-9.040100e-03j,-1.856821e-01+1.331105e+00j,1.439186e+00+7.609632e-01j,-8.434871e-01+1.675393e+00j
4.442969e+03+0.000000e+00j,9.386940e-01-4.477865e-01j,-9.076097e-01-1.460865e+00j,-5.389638e+00+7.860260e-01j,-7.027144e+00+2.838108e+00j,-2.782339e+00+2.364225e+00j,-1.214958e+00+2.843709e+00j,4.742603e-01+2.550637e-01j,6.094735e-02-8.078122e-02j,-1.155085e+00-1.705824e+00j,2.655022e+00+6.225656e-01j,3.034273e+00-7.010480e-02j,-2.809372e+00+1.154279e-01j,-2.129992e+00-1.074741e+00j,3.223847e+00-2.564961e+00j,9.495509e-01-1.257696e+00j,-4.634476e+00-1.788650e-03j,-1.632699e-01+1.336456e+00j,1.430210e+00+7.527057e-01j,-7.801039e-01+1.693072e+00j
4.443750e+03+0.000000e+00j,9.293080e-01-4.519595e-01j,-9.100172e-01-1.455503e+00j,-5.379910e+00+8.278905e-01j,-7.008339e+00+2.903787e+00j,-2.765652e+00+2.389104e+00j,-1.196992e+00+2.842251e+00j,4.800352e-01+2.243836e-01j,7.407554e-02-7.236951e-02j,-1.159664e+00-1.675256e+00j,2.690785e+00+6.249910e-01j,3.007481e+00-1.070226e-01j,-2.778935e+00+2.478235e-01j,-2.206589e+00-1.033218e+00j,3.228906e+00-2.659442e+00j,9.666343e-01-1.235240e+00j,-4.647406e+00+1.328494e-01j,-1.650903e-01+1.342285e+00j,1.412174e+00+7.220035e-01j,-7.872500e-01+1.695488e+00j
4.444531e+03+0.000000e+00j,9.381735e-01-4.658845e-01j,-9.082885e-01-1.471546e+00j,-5.384304e+00+8.530880e-01j,-7.025358e+00+2.923223e+00j,-2.770794e+00+2.367822e+00j,-1.160874e+00+2.884340e+00j,4.901081e-01+2.269270e-01j,7.424687e-02-8.188695e-02j,-1.206039e+00-1.664718e+00j,2.709337e+00+5.111611e-01j,2.910444e+00-6.906310e-02j,-2.818995e+00+3.204279e-01j,-2.268570e+00-9.578885e-01j,3.230539e+00-2.706002e+00j,9.654049e-01-1.253031e+00j,-4.606713e+00+2.207872e-01j,-9.772665e-02+1.351910e+00j,1.490251e+00+6.998679e-01j,-7.751539e-01+1.716914e+00j
4.445312e+03+0.000000e+00j,9.172135e-01-4.540090e-01j,-8.853428e-01-1.469412e+00j,-5.377506e+00+8.827420e-01j,-6.988972e+00+2.955133e+00j,-2.737329e+00+2.368873e+00j,-1.145265e+00+2.914631e+00j,5.033104e-01+2.040543e-01j,5.573578e-02-8.905447e-02j,-1.252203e+00-1.610643e+00j,2.772559e+00+4.816431e-01j,3.095396e+00-1.560323e-01j,-2.868612e+00+4.307469e-01j,-2.346007e+00-8.791935e-01j,3.263368e+00-2.827628e+00j,1.082625e+00-1.353289e+00j,-4.739121e+00+4.141063e-01j,-8.601025e-02+1.362480e+00j,1.479214e+00+6.274182e-01j,-7.817189e-01+1.743383e+00j
4.446094e+03+0.000000e+00j,9.130390e-01-4.642535e-01j,-9.067177e-01-1.478912e+00j,-5.383923e+00+9.330385e-01j,-6.990416e+00+3.010883e+00j,-2.756757e+00+2.359338e+00j,-1.093541e+00+2.955332e+00j,5.216063e-01+2.208684e-01j,8.627204e-02-8.072722e-02j,-1.274701e+00-1.608647e+00j,2.781245e+00+4.216753e-01j,3.159953e+00-1.588930e-01j,-2.938738e+00+4.335896e-01j,-2.308768e+00-8.195124e-01j,3.265883e+00-2.828743e+00j,9.552947e-01-1.369545e+00j,-4.739899e+00+4.199877e-01j,-1.137911e-01+1.310995e+00j,1.516813e+00+6.591624e-01j,-7.613895e-01+1.735477e+00j
